# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Mon May 24 11:28:55 CEST 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Stroemgren-Crawford
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00140		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    V       u       v       b       y       Hb_w    Hb_n	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3578	3.5729	5.2095	10.664	11.726	16.135	14.173	12.649	11.685	12.272	9.084	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0701	3.5966	5.1415	9.945	10.786	14.537	12.920	11.599	10.733	11.264	8.084	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.8797	3.6082	5.0945	9.469	10.229	13.801	12.252	10.997	10.176	10.675	7.499	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7301	3.6172	5.0599	9.095	9.801	13.277	11.751	10.537	9.749	10.223	7.050	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6061	3.6247	5.0330	8.785	9.446	12.842	11.334	10.155	9.395	9.848	6.678	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4593	3.6317	4.9720	8.418	9.036	12.348	10.866	9.717	8.986	9.418	6.251	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3363	3.6400	4.9335	8.111	8.677	11.887	10.438	9.324	8.628	9.035	5.871	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2015	3.6500	4.8846	7.774	8.278	11.361	9.955	8.884	8.230	8.607	5.447	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0526	3.6644	4.8345	7.401	7.822	10.705	9.386	8.388	7.780	8.122	4.969	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.8985	3.6823	4.7899	7.016	7.341	9.974	8.772	7.866	7.308	7.612	4.466	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.5924	3.7257	4.7243	6.251	6.421	8.480	7.563	6.873	6.402	6.640	3.506	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3177	3.7659	4.6684	5.564	5.679	7.331	6.582	6.058	5.662	5.849	2.728	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.0738	3.7968	4.5993	4.954	5.050	6.518	5.804	5.373	5.033	5.190	2.088	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0757286549	1.0757	0.2882	3.8445	4.5057	4.049	4.118	5.533	4.702	4.354	4.101	4.228	1.181	0.4787	0.0000	0.0	1	-13.567	3.1599931717
	6.60	1.1757286787	1.1757	0.4669	3.8773	4.4967	3.603	3.651	5.103	4.140	3.828	3.634	3.749	0.755	0.4787	0.0000	0.0	1	-14.125	3.1812689304
	6.60	1.2757285833	1.2757	0.6288	3.9106	4.5034	3.198	3.241	4.734	3.639	3.356	3.224	3.330	0.394	0.4787	0.0000	0.0	1	-14.390	3.1989636421
	6.60	1.3757286072	1.3757	0.7718	3.9421	4.5192	2.841	2.924	4.404	3.232	2.980	2.907	3.000	0.105	0.4787	0.0000	0.0	1	-14.529	3.2138159275
	6.60	1.4757286310	1.4757	0.9072	3.9720	4.5338	2.502	2.673	4.081	2.907	2.691	2.658	2.727	-0.154	0.4787	0.0000	0.0	1	-14.619	3.2264046669
	6.60	1.5757286549	1.5757	1.0244	3.9986	4.5514	2.209	2.488	3.791	2.671	2.486	2.474	2.518	-0.370	0.4787	0.0000	0.0	1	-14.688	3.2371954918
	6.60	1.6378643513	1.6379	1.0985	4.0139	4.5553	2.024	2.377	3.608	2.534	2.367	2.363	2.392	-0.510	0.4787	0.0000	0.0	1	-14.726	3.2431426048
	6.60	1.7000000477	1.7000	1.1635	4.0286	4.5654	1.861	2.288	3.449	2.424	2.272	2.275	2.289	-0.625	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7621356249	1.7621	1.2269	4.0413	4.5681	1.703	2.197	3.298	2.316	2.175	2.184	2.187	-0.739	0.4787	0.0000	0.0	1	-14.794	3.2535564899
	6.60	1.8999999762	1.9000	1.3513	4.0687	4.5864	1.392	2.036	3.007	2.126	2.005	2.023	2.007	-0.943	0.4787	0.0000	0.0	1	-14.864	3.2632381916
	6.60	2.0000000000	2.0000	1.4378	4.0860	4.5911	1.176	1.916	2.809	1.991	1.880	1.904	1.877	-1.085	0.4787	0.0000	0.0	1	-14.912	3.2692775726
	6.60	2.2000000477	2.2000	1.5888	4.1150	4.5978	0.798	1.704	2.471	1.757	1.660	1.692	1.652	-1.329	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	6.60	2.5000000000	2.5000	1.7896	4.1520	4.6003	0.296	1.418	2.034	1.444	1.364	1.406	1.349	-1.651	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	6.60	3.0000000000	3.0000	2.0645	4.1979	4.5884	-0.391	1.003	1.458	1.000	0.939	0.992	0.918	-2.103	0.4787	0.0000	0.0	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.2917	4.2338	4.5715	-0.959	0.651	0.992	0.624	0.577	0.640	0.553	-2.483	0.4787	0.0000	0.0	1	-13.449	3.3120026588
	6.60	4.0000000000	4.0000	2.4840	4.2630	4.5541	-1.440	0.345	0.601	0.301	0.265	0.335	0.237	-2.810	0.4787	0.0000	0.0	1	-13.391	3.3176128864
	6.60	4.5000000000	4.5000	2.6506	4.2879	4.5381	-1.857	0.077	0.263	0.017	-0.009	0.067	-0.039	-3.096	0.4787	0.0000	0.0	1	-13.339	3.3215744495
	6.60	5.0000000000	5.0000	2.7958	4.3093	4.5246	-2.219	-0.158	-0.032	-0.232	-0.249	-0.169	-0.282	-3.347	0.4787	0.0000	0.0	1	-13.294	3.3244650364
	6.60	5.5157752037	5.5158	2.9329	4.3291	4.5089	-2.562	-0.386	-0.311	-0.470	-0.480	-0.396	-0.515	-3.588	0.4787	0.0000	0.1	1	-13.251	3.3266906738
	6.60	6.0000000000	6.0000	3.0516	4.3468	4.4977	-2.859	-0.579	-0.549	-0.675	-0.678	-0.589	-0.715	-3.792	0.4787	0.0000	0.1	1	-13.215	3.3282895088
	6.60	7.0000000000	7.0000	3.2693	4.3788	4.4749	-3.403	-0.940	-0.988	-1.055	-1.045	-0.949	-1.086	-4.172	0.4787	0.0000	0.1	1	-13.148	3.3306136131
	6.60	8.6213569641	8.6214	3.5646	4.4232	4.4478	-4.141	-1.433	-1.583	-1.573	-1.547	-1.442	-1.592	-4.691	0.4787	0.0000	0.1	1	-13.057	3.3327887058
	6.60	10.4854269028	10.4854	3.8343	4.4595	4.4082	-4.816	-1.923	-2.152	-2.084	-2.045	-1.931	-2.093	-5.201	0.4787	0.0000	0.1	1	-12.972	3.3341155052
	6.60	11.8197269440	11.8169	3.9995	4.4805	4.3788	-5.229	-2.239	-2.514	-2.411	-2.365	-2.247	-2.415	-5.530	0.4787	0.0000	0.1	1	-12.920	3.3346846104
	6.60	12.7281398773	12.7227	4.1043	4.4942	4.3610	-5.491	-2.440	-2.746	-2.620	-2.569	-2.448	-2.621	-5.740	0.4787	0.0000	0.1	1	-12.888	3.3349664211
	6.60	16.2135658264	16.2026	4.4327	4.5358	4.3040	-6.312	-3.067	-3.447	-3.262	-3.199	-3.076	-3.260	-6.393	0.4787	0.0000	0.1	1	-12.783	3.3356094360
	6.60	19.4003963470	19.3670	4.6601	4.5618	4.2583	-6.880	-3.487	-3.899	-3.687	-3.619	-3.497	-3.686	-6.827	0.4787	0.0000	0.1	1	-12.706	3.3358931541
	6.60	26.6761798859	26.5253	5.0807	4.6013	4.1321	-7.932	-4.274	-4.717	-4.484	-4.412	-4.286	-4.479	-7.625	0.4787	0.0000	0.1	1	-12.569	3.3361659050
	6.60	30.0000000000	29.7648	5.2427	4.6115	4.0612	-8.337	-4.604	-5.053	-4.817	-4.743	-4.616	-4.811	-7.957	0.4787	0.0000	0.2	1	-12.519	3.3362209797
	6.60	30.7256698608	30.4667	5.2692	4.6126	4.0490	-8.403	-4.663	-5.112	-4.876	-4.801	-4.675	-4.869	-8.016	0.4787	0.0000	0.2	1	-12.509	3.3362300396
	6.60	35.7490768433	35.2472	5.4396	4.6126	3.9421	-8.829	-5.089	-5.538	-5.301	-5.227	-5.101	-5.295	-8.441	0.4787	0.0000	0.2	1	-12.446	3.3362762928
	6.60	39.4881172180	38.7490	5.5525	4.6056	3.8423	-9.111	-5.422	-5.867	-5.633	-5.559	-5.434	-5.627	-8.773	0.4787	0.0000	0.3	1	-12.404	3.3362975121
	6.60	40.0000000000	39.2200	5.5672	4.6039	3.8259	-9.148	-5.471	-5.916	-5.682	-5.608	-5.483	-5.676	-8.823	0.4787	0.0000	0.3	1	-12.399	3.3362998962
	6.60	42.3198814392	41.3753	5.6229	4.5968	3.7652	-9.287	-5.660	-6.101	-5.868	-5.796	-5.672	-5.865	-9.011	0.4787	0.0000	0.3	1	-12.376	3.3363089561
	6.60	45.0001716614	43.8352	5.6844	4.5847	3.6801	-9.441	-5.898	-6.330	-6.101	-6.030	-5.909	-6.101	-9.250	0.4787	0.0000	0.4	1	-12.351	3.3363175392
	6.60	47.3581504822	45.9812	5.7353	4.5717	3.5981	-9.568	-6.114	-6.537	-6.312	-6.243	-6.124	-6.315	-9.465	0.4787	0.0000	0.4	1	-12.330	3.3363234997
	6.60	49.4494209290	47.8451	5.7786	4.5546	3.5036	-9.677	-6.336	-6.746	-6.532	-6.465	-6.346	-6.536	-9.682	0.4787	0.0000	0.5	1	-12.313	3.3363280296
	6.60	51.1566925049	49.3342	5.8127	4.5376	3.4148	-9.762	-6.523	-6.914	-6.716	-6.651	-6.532	-6.719	-9.862	0.4787	0.0000	0.6	1	-12.300	3.3363308907
	6.60	52.5578041077	50.5410	5.8397	4.5216	3.3345	-9.829	-6.681	-7.053	-6.871	-6.808	-6.690	-6.874	-10.015	0.4787	0.0000	0.7	1	-12.289	3.3363332748
	6.60	53.8338737488	51.6268	5.8635	4.5053	3.2548	-9.889	-6.832	-7.185	-7.015	-6.956	-6.841	-7.022	-10.163	0.4787	0.0000	0.8	1	-12.280	3.3363351822
	6.60	54.9470901489	52.5566	5.8837	4.4894	3.1784	-9.939	-6.975	-7.312	-7.152	-7.095	-6.984	-7.164	-10.306	0.4787	0.0000	0.9	1	-12.272	3.3363366127
	6.60	55.9914207458	53.3768	5.9025	4.4697	3.0877	-9.986	-7.130	-7.440	-7.298	-7.245	-7.138	-7.316	-10.458	0.4787	0.0000	0.2	0	-12.265	3.3363378048
	6.60	56.8910827637	54.0473	5.9185	4.4499	2.9979	-10.026	-7.254	-7.519	-7.416	-7.367	-7.262	-7.435	-10.572	0.4787	0.0000	0.2	0	-12.260	3.3363387585
	6.60	57.7300643921	54.6194	5.9332	4.4281	2.9007	-10.063	-7.409	-7.646	-7.558	-7.516	-7.418	-7.587	-10.725	0.4787	0.0000	0.3	0	-12.255	3.3363397121
	6.60	58.4282264709	55.0383	5.9450	4.4062	2.8047	-10.092	-7.569	-7.783	-7.702	-7.667	-7.578	-7.743	-10.886	0.4787	0.0000	0.4	0	-12.252	3.3363404274
	6.60	59.0851554871	54.8318	5.9552	4.3606	2.6103	-10.118	-7.826	-7.929	-7.939	-7.915	-7.835	-7.989	-11.127	0.4787	0.0000	0.6	0	-12.254	3.3363411427
	6.60	59.6290893555	53.9049	5.9625	4.2943	2.3303	-10.136	-8.206	-8.144	-8.284	-8.279	-8.216	-8.354	-11.485	0.4787	0.0000	1.3	0	-12.261	3.3363416195
	6.60	60.0000000000	52.8235	5.9656	4.2396	2.0996	-10.144	-8.529	-8.347	-8.570	-8.583	-8.539	-8.666	-11.800	0.4787	0.0000	2.3	0	-12.270	3.3363418579
	6.60	60.0636329651	52.5334	5.9657	4.2267	2.0457	-10.144	-8.601	-8.374	-8.636	-8.653	-8.611	-8.735	-11.866	0.4787	0.0000	2.6	0	-12.272	3.3363420963
	6.60	60.1152229309	52.2655	5.9661	4.2123	1.9852	-10.145	-8.683	-8.404	-8.712	-8.732	-8.694	-8.814	-11.943	0.4787	0.0000	3.0	0	-12.274	3.3363420963
	6.60	60.1648559570	51.9238	5.9661	4.1980	1.9252	-10.145	-8.764	-8.434	-8.785	-8.810	-8.775	-8.892	-12.017	0.4787	0.0000	3.5	0	-12.277	3.3363420963
	6.60	60.2107315063	51.5098	5.9660	4.1840	1.8660	-10.145	-8.842	-8.463	-8.856	-8.884	-8.853	-8.966	-12.089	0.4787	0.0000	4.1	0	-12.281	3.3363420963
	6.60	60.2479248047	51.1784	5.9657	4.1706	1.8099	-10.144	-8.915	-8.502	-8.918	-8.951	-8.926	-9.035	-12.159	0.4787	0.0000	4.7	0	-12.284	3.3363420963
	6.60	60.2766075134	50.9294	5.9656	4.1576	1.7557	-10.144	-8.983	-8.564	-8.966	-9.007	-8.994	-9.099	-12.229	0.4787	0.0000	5.3	0	-12.286	3.3363420963
	6.60	60.3001480103	50.6846	5.9659	4.1449	1.7025	-10.145	-9.054	-8.599	-9.025	-9.072	-9.065	-9.166	-12.296	0.4787	0.0000	6.1	0	-12.288	3.3363420963
	6.60	60.3223114014	50.4410	5.9662	4.1322	1.6496	-10.145	-9.129	-8.596	-9.101	-9.150	-9.141	-9.238	-12.360	0.4787	0.0000	7.0	0	-12.290	3.3363420963
	6.60	60.3450660706	50.2723	5.9664	4.1195	1.5968	-10.146	-9.205	-8.595	-9.177	-9.227	-9.217	-9.311	-12.425	0.4787	0.0000	8.0	0	-12.291	3.3363423347
	6.60	60.3703956604	50.0263	5.9667	4.1068	1.5436	-10.147	-9.279	-8.597	-9.249	-9.302	-9.291	-9.382	-12.489	0.4787	0.0000	9.1	0	-12.293	3.3363423347
	6.60	60.3955345154	49.7806	5.9669	4.0940	1.4900	-10.147	-9.351	-8.610	-9.313	-9.370	-9.363	-9.450	-12.554	0.4787	0.0000	10.4	0	-12.296	3.3363423347
	6.60	60.4636306763	49.1251	5.9673	4.0790	1.4241	-10.148	-9.430	-8.639	-9.378	-9.440	-9.442	-9.525	-12.632	0.4787	0.0000	12.3	0	-12.301	3.3363423347
	6.60	60.4830360413	48.9595	5.9674	4.0664	1.3722	-10.148	-9.494	-8.658	-9.429	-9.497	-9.506	-9.586	-12.696	0.4787	0.0000	14.0	0	-12.303	3.3363423347
	6.60	60.4998664856	48.7959	5.9675	4.0542	1.3218	-10.149	-9.556	-8.675	-9.479	-9.552	-9.568	-9.644	-12.757	0.4787	0.0000	15.9	0	-12.304	3.3363423347
	6.60	60.5161094666	48.6328	5.9677	4.0419	1.2709	-10.149	-9.619	-8.671	-9.534	-9.611	-9.632	-9.705	-12.816	0.4787	0.0000	18.0	0	-12.306	3.3363423347
	6.60	60.5301666260	48.4715	5.9679	4.0299	1.2211	-10.150	-9.682	-8.657	-9.591	-9.672	-9.695	-9.764	-12.871	0.4787	0.0000	20.4	0	-12.307	3.3363423347
	6.60	60.5442276001	48.3853	5.9681	4.0178	1.1717	-10.150	-9.743	-8.635	-9.646	-9.731	-9.756	-9.822	-12.925	0.4787	0.0000	23.1	0	-12.308	3.3363423347
	6.60	60.5569038391	48.2252	5.9683	4.0056	1.1213	-10.151	-9.805	-8.609	-9.702	-9.790	-9.817	-9.880	-12.978	0.4787	0.0000	26.3	0	-12.309	3.3363423347
	6.60	60.5695838928	48.0941	5.9685	3.9933	1.0710	-10.151	-9.864	-8.574	-9.756	-9.847	-9.877	-9.936	-13.028	0.4787	0.0000	29.8	0	-12.311	3.3363423347
	6.60	60.5804748535	47.9814	5.9686	3.9810	1.0206	-10.152	-9.923	-8.532	-9.809	-9.905	-9.936	-9.990	-13.075	0.4787	0.0000	33.9	0	-12.312	3.3363423347
	6.60	60.5911712646	47.8957	5.9688	3.9691	0.9721	-10.152	-9.972	-8.502	-9.845	-9.947	-9.986	-10.035	-13.121	0.4787	0.0000	38.3	0	-12.312	3.3363423347
	6.60	60.6012763977	47.8147	5.9690	3.9570	0.9225	-10.152	-10.016	-8.482	-9.863	-9.976	-10.029	-10.072	-13.167	0.4787	0.0000	43.4	0	-12.313	3.3363423347
	6.60	60.6111793518	47.7303	5.9691	3.9448	0.8728	-10.153	-10.060	-8.444	-9.889	-10.011	-10.074	-10.111	-13.207	0.4787	0.0000	49.2	0	-12.314	3.3363425732
	6.60	60.6206893921	47.6492	5.9693	3.9327	0.8234	-10.153	-10.106	-8.381	-9.922	-10.052	-10.120	-10.151	-13.241	0.4787	0.0000	55.7	0	-12.315	3.3363425732
	6.60	60.6319847107	47.4901	5.9694	3.9205	0.7733	-10.154	-10.147	-8.316	-9.951	-10.088	-10.161	-10.187	-13.272	0.4787	0.0000	63.2	0	-12.316	3.3363425732
	6.60	60.6444625854	47.4051	5.9697	3.9087	0.7249	-10.154	-10.180	-8.250	-9.972	-10.116	-10.195	-10.217	-13.298	0.4787	0.0000	71.4	0	-12.317	3.3363425732
	6.60	60.6593246460	47.2432	5.9699	3.8966	0.6750	-10.155	-10.211	-8.182	-9.985	-10.139	-10.226	-10.241	-13.320	0.4787	0.0000	80.9	0	-12.318	3.3363425732
	6.60	60.6755752563	47.1552	5.9702	3.8845	0.6255	-10.155	-10.233	-8.118	-9.979	-10.148	-10.248	-10.255	-13.334	0.4787	0.0000	91.7	0	-12.319	3.3363425732
