# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Fri Jun 20 01:51:29 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00240		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3801	3.5653	5.2012	10.720	14.867	13.444	11.904	10.921	10.053	9.053	8.472	8.261	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0857	3.5913	5.1359	9.984	13.308	12.258	10.910	10.022	9.285	8.374	7.791	7.611	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.8939	3.6034	5.0895	9.505	12.531	11.601	10.329	9.488	8.799	7.928	7.337	7.171	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7426	3.6130	5.0557	9.127	12.014	11.123	9.892	9.084	8.424	7.577	6.977	6.821	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6178	3.6207	5.0286	8.814	11.590	10.730	9.533	8.751	8.114	7.286	6.680	6.532	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4721	3.6268	4.9654	8.450	11.135	10.300	9.132	8.373	7.754	6.939	6.325	6.186	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3547	3.6344	4.9295	8.157	10.720	9.921	8.790	8.060	7.463	6.666	6.051	5.923	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2228	3.6437	4.8806	7.827	10.239	9.486	8.400	7.707	7.138	6.362	5.746	5.630	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0778	3.6563	4.8275	7.464	9.661	8.985	7.958	7.313	6.778	6.035	5.432	5.330	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9296	3.6718	4.7789	7.094	9.018	8.452	7.492	6.904	6.406	5.709	5.137	5.049	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6280	3.7130	4.7092	6.340	7.588	7.354	6.554	6.084	5.664	5.100	4.638	4.574	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3547	3.7538	4.6571	5.657	6.367	6.408	5.779	5.394	5.039	4.590	4.221	4.178	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1137	3.7855	4.5938	5.054	5.490	5.649	5.147	4.819	4.512	4.140	3.832	3.804	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0368483067	1.0368	0.1768	3.8223	4.5121	4.328	4.592	4.782	4.400	4.136	3.886	3.599	3.361	3.347	0.4787	0.0000	0.0	1	-13.227	3.1505193710
	6.60	1.1368483305	1.1368	0.3668	3.8507	4.4758	3.853	4.062	4.215	3.907	3.695	3.492	3.270	3.090	3.080	0.4787	0.0000	0.0	1	-13.955	3.1734766960
	6.60	1.2368482351	1.2368	0.5363	3.8794	4.4578	3.429	3.615	3.709	3.466	3.308	3.158	2.999	2.876	2.869	0.4787	0.0000	0.0	1	-14.309	3.1924521923
	6.60	1.3368482590	1.3368	0.6877	3.9107	4.4651	3.051	3.229	3.260	3.084	2.987	2.894	2.798	2.729	2.723	0.4787	0.0000	0.0	1	-14.483	3.2083406448
	6.60	1.4368482828	1.4368	0.8272	3.9419	4.4817	2.702	2.884	2.881	2.777	2.732	2.688	2.645	2.615	2.611	0.4787	0.0000	0.0	1	-14.587	3.2217462063
	6.60	1.5368483067	1.5368	0.9498	3.9697	4.4995	2.395	2.588	2.603	2.552	2.539	2.528	2.524	2.518	2.518	0.4787	0.0000	0.0	1	-14.662	3.2331891060
	6.60	1.6184241772	1.6184	1.0483	3.9913	4.5101	2.149	2.351	2.410	2.391	2.395	2.403	2.426	2.432	2.437	0.4787	0.0000	0.0	1	-14.714	3.2413401604
	6.60	1.7000000477	1.7000	1.1368	4.0106	4.5201	1.928	2.142	2.251	2.258	2.273	2.293	2.338	2.353	2.362	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7815757990	1.7816	1.2193	4.0271	4.5238	1.722	1.950	2.106	2.134	2.156	2.184	2.247	2.268	2.282	0.4787	0.0000	0.0	1	-14.804	3.2550301552
	6.60	1.8999999762	1.9000	1.3260	4.0502	4.5374	1.455	1.714	1.939	1.988	2.019	2.057	2.144	2.172	2.190	0.4787	0.0000	0.0	1	-14.864	3.2632381916
	6.60	2.0000000000	2.0000	1.4140	4.0676	4.5412	1.235	1.526	1.801	1.864	1.898	1.944	2.047	2.080	2.103	0.4787	0.0000	0.0	1	-14.912	3.2692775726
	6.60	2.2000000477	2.2000	1.5656	4.0968	4.5480	0.856	1.209	1.566	1.648	1.690	1.747	1.876	1.916	1.945	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	6.60	2.5000000000	2.5000	1.7679	4.1339	4.5498	0.350	0.801	1.253	1.356	1.407	1.476	1.636	1.684	1.721	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	6.60	3.0000000000	3.0000	2.0468	4.1811	4.5387	-0.347	0.248	0.807	0.936	0.998	1.083	1.277	1.336	1.381	0.4787	0.0000	0.0	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.2764	4.2181	4.5241	-0.921	-0.199	0.436	0.583	0.655	0.750	0.970	1.036	1.089	0.4787	0.0000	0.0	1	-13.449	3.3120026588
	6.60	4.0000000000	4.0000	2.4724	4.2488	4.5089	-1.411	-0.578	0.115	0.279	0.356	0.461	0.701	0.774	0.831	0.4787	0.0000	0.0	1	-13.391	3.3176128864
	6.60	4.5000000000	4.5000	2.6398	4.2743	4.4946	-1.830	-0.903	-0.163	0.012	0.096	0.209	0.465	0.542	0.604	0.4787	0.0000	0.0	1	-13.339	3.3215744495
	6.60	5.0000000000	5.0000	2.7867	4.2969	4.4840	-2.197	-1.186	-0.407	-0.220	-0.132	-0.013	0.258	0.341	0.406	0.4787	0.0000	0.1	1	-13.294	3.3244650364
	6.60	5.5735249519	5.5735	2.9407	4.3194	4.4672	-2.582	-1.488	-0.671	-0.473	-0.379	-0.254	0.031	0.117	0.187	0.4787	0.0000	0.1	1	-13.247	3.3269028664
	6.60	6.0000000000	6.0000	3.0464	4.3353	4.4569	-2.846	-1.694	-0.850	-0.645	-0.548	-0.417	-0.124	-0.034	0.039	0.4787	0.0000	0.1	1	-13.215	3.3282895088
	6.60	7.0000000000	7.0000	3.2661	4.3679	4.4345	-3.395	-2.124	-1.228	-1.008	-0.903	-0.763	-0.450	-0.354	-0.274	0.4787	0.0000	0.1	1	-13.148	3.3306136131
	6.60	8.8157587051	8.8158	3.5955	4.4156	4.3962	-4.219	-2.777	-1.809	-1.568	-1.453	-1.299	-0.959	-0.852	-0.762	0.4787	0.0000	0.1	1	-13.047	3.3329696655
	6.60	11.2630348206	11.2630	3.9357	4.4612	4.3447	-5.069	-3.482	-2.449	-2.186	-2.061	-1.894	-1.528	-1.411	-1.312	0.4787	0.0000	0.1	1	-12.941	3.3344738483
	6.60	11.8405303955	11.8380	4.0041	4.4699	4.3325	-5.240	-3.628	-2.583	-2.316	-2.189	-2.020	-1.649	-1.530	-1.429	0.4787	0.0000	0.1	1	-12.919	3.3346920013
	6.60	13.8945512772	13.8784	4.2281	4.4991	4.2946	-5.800	-4.109	-3.024	-2.745	-2.613	-2.437	-2.051	-1.927	-1.823	0.4787	0.0000	0.1	1	-12.850	3.3352429867
	6.60	18.1575870514	18.1244	4.5865	4.5429	4.2274	-6.696	-4.848	-3.717	-3.425	-3.291	-3.114	-2.717	-2.590	-2.483	0.4787	0.0000	0.1	1	-12.734	3.3358027935
	6.60	18.9289913177	18.8890	4.6387	4.5487	4.2161	-6.827	-4.954	-3.817	-3.524	-3.390	-3.214	-2.816	-2.689	-2.582	0.4787	0.0000	0.1	1	-12.716	3.3358614445
	6.60	25.8428020477	25.6676	5.0424	4.5852	4.0916	-7.836	-5.752	-4.595	-4.297	-4.163	-3.988	-3.590	-3.464	-3.356	0.4787	0.0000	0.2	1	-12.583	3.3361477852
	6.60	30.0000000000	29.6818	5.2434	4.5957	3.9960	-8.338	-6.187	-5.028	-4.727	-4.591	-4.415	-4.016	-3.889	-3.780	0.4787	0.0000	0.2	1	-12.520	3.3362209797
	6.60	34.2675743103	33.6890	5.3901	4.5957	3.9042	-8.705	-6.554	-5.395	-5.094	-4.958	-4.782	-4.382	-4.256	-4.147	0.4787	0.0000	0.2	1	-12.465	3.3362653255
	6.60	37.9145202637	37.0424	5.5024	4.5894	3.8080	-8.986	-6.875	-5.716	-5.417	-5.283	-5.108	-4.710	-4.584	-4.476	0.4787	0.0000	0.3	1	-12.424	3.3362894058
	6.60	40.0000000000	38.9137	5.5622	4.5818	3.7392	-9.136	-7.073	-5.916	-5.619	-5.487	-5.313	-4.917	-4.792	-4.684	0.4787	0.0000	0.3	1	-12.403	3.3362998962
	6.60	40.2862434387	39.1728	5.5692	4.5809	3.7313	-9.153	-7.096	-5.939	-5.643	-5.511	-5.338	-4.942	-4.817	-4.709	0.4787	0.0000	0.3	1	-12.400	3.3363010883
