# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Thu Jul 29 12:33:37 CEST 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: DCMC
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01200		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    I       J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.4800	3.5299	5.1598	10.970	10.423	9.181	8.609	8.387	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2045	3.5514	5.0952	10.281	9.686	8.544	7.964	7.749	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0165	3.5630	5.0504	9.811	9.193	8.091	7.507	7.314	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.8672	3.5721	5.0168	9.438	8.800	7.732	7.144	6.968	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7400	3.5803	4.9893	9.120	8.473	7.434	6.837	6.674	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.5970	3.5877	4.9338	8.763	8.113	7.098	6.484	6.335	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.4753	3.5966	4.8990	8.458	7.805	6.826	6.187	6.054	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.3500	3.6071	4.8616	8.145	7.493	6.549	5.889	5.768	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2159	3.6189	4.8160	7.810	7.163	6.252	5.573	5.463	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.0878	3.6313	4.7750	7.490	6.842	5.968	5.287	5.188	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.8172	3.6621	4.6947	6.813	6.149	5.377	4.754	4.679	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8468747139	0.8469	-0.4340	3.7179	4.6172	5.855	5.179	4.604	4.149	4.102	0.4787	0.0000	0.0	1	-11.509	3.0910229683
	6.60	1.0406241417	1.0406	-0.0106	3.7734	4.5056	4.797	4.193	3.784	3.465	3.439	0.4787	0.0000	0.0	1	-13.263	3.1514728069
	6.60	1.3531252146	1.3531	0.5599	3.8489	4.3510	3.370	2.963	2.741	2.576	2.566	0.4787	0.0000	0.0	1	-14.503	3.2106764317
	6.60	1.4531252384	1.4531	0.7017	3.8737	4.3393	3.016	2.688	2.522	2.404	2.396	0.4787	0.0000	0.0	1	-14.601	3.2237308025
	6.60	1.6000000238	1.6000	0.8851	3.9099	4.3427	2.557	2.369	2.277	2.218	2.211	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.7468746901	1.7469	1.0480	3.9438	4.3534	2.150	2.119	2.085	2.065	2.061	0.4787	0.0000	0.0	1	-14.786	3.2523725033
	6.60	1.8703120947	1.8703	1.1617	3.9673	4.3636	1.866	1.960	1.959	1.957	1.957	0.4787	0.0000	0.0	1	-14.849	3.2612965107
	6.60	1.9468747377	1.9469	1.2473	3.9827	4.3568	1.652	1.832	1.851	1.857	1.860	0.4787	0.0000	0.0	1	-14.887	3.2661612034
