# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Tue Sep 19 03:13:18 CEST 2017
# isochrones PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic reference: Marigo et al. (2017), ApJ, 835, 77
# Photometric system: LSST ugrizY, March 2012 total filter throughputs (all ABmags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# Kind of output: isochrone tables
# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00010 2.82e+07 8.9841194153    8.980  4.203  4.3366  3.487    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.737 -3.865 -3.768 -3.344 -3.005 -2.754 -2.595
0.00010 2.82e+07 8.9844703674    8.981  4.207  4.3278  3.447    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.748 -3.913 -3.829 -3.409 -3.072 -2.824 -2.667
0.00010 2.82e+07 8.9848041534    8.981  4.212  4.3192  3.408    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.759 -3.958 -3.888 -3.471 -3.137 -2.892 -2.736
0.00010 2.82e+07 8.9851217270    8.981  4.215  4.3107  3.371    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.768 -4.001 -3.944 -3.532 -3.200 -2.957 -2.803
0.00010 2.82e+07 8.9854240417    8.982  4.219  4.3023  3.334    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.777 -4.042 -3.999 -3.591 -3.261 -3.021 -2.868
0.00010 2.82e+07 8.9857091904    8.982  4.222  4.2942  3.298    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.784 -4.082 -4.052 -3.648 -3.320 -3.082 -2.932
0.00010 2.82e+07 8.9859809875    8.982  4.225  4.2863  3.264    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.791 -4.119 -4.103 -3.702 -3.377 -3.141 -2.993
0.00010 2.82e+07 8.9862375259    8.983  4.227  4.2785  3.230    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.798 -4.155 -4.153 -3.755 -3.433 -3.199 -3.052
0.00010 2.82e+07 8.9864807129    8.983  4.229  4.2708  3.197    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.804 -4.190 -4.201 -3.807 -3.487 -3.256 -3.111
0.00010 2.82e+07 8.9867105484    8.983  4.232  4.2634  3.166    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.809 -4.223 -4.248 -3.857 -3.539 -3.310 -3.167
0.00010 2.82e+07 8.9869270325    8.983  4.234  4.2562  3.135    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.814 -4.254 -4.292 -3.906 -3.589 -3.363 -3.221
0.00010 2.82e+07 8.9871330261    8.984  4.235  4.2492  3.105    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.818 -4.285 -4.336 -3.952 -3.638 -3.414 -3.274
0.00010 2.82e+07 8.9873266220    8.984  4.237  4.2423  3.076    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.823 -4.314 -4.378 -3.998 -3.685 -3.464 -3.325
0.00010 2.82e+07 8.9875545502    8.984  4.239  4.2341  3.041    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.827 -4.348 -4.429 -4.052 -3.742 -3.524 -3.387
0.00010 2.82e+07 8.9877252579    8.984  4.240  4.2276  3.014    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.831 -4.375 -4.469 -4.094 -3.786 -3.570 -3.434
0.00010 2.82e+07 8.9878873825    8.984  4.242  4.2213  2.987    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -5.834 -4.401 -4.506 -4.135 -3.829 -3.616 -3.481
0.00010 2.82e+07 8.9880409241    8.984  4.243  4.2152  2.961    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -5.837 -4.426 -4.543 -4.175 -3.871 -3.660 -3.527
0.00010 2.82e+07 8.9881868362    8.984  4.244  4.2093  2.937    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.840 -4.450 -4.578 -4.213 -3.911 -3.702 -3.570
0.00010 2.82e+07 8.9883260727    8.984  4.245  4.2034  2.912    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.843 -4.474 -4.612 -4.251 -3.951 -3.744 -3.614
0.00010 2.82e+07 8.9884595871    8.985  4.246  4.1977  2.888    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.845 -4.496 -4.646 -4.288 -3.990 -3.785 -3.656
0.00010 2.82e+07 8.9885883331    8.985  4.247  4.1920  2.865    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.848 -4.519 -4.679 -4.324 -4.028 -3.825 -3.698
0.00010 2.82e+07 8.9887437820    8.985  4.248  4.1850  2.835    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.851 -4.546 -4.721 -4.369 -4.075 -3.876 -3.749
0.00010 2.82e+07 8.9888668060    8.985  4.249  4.1795  2.812    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.854 -4.568 -4.753 -4.405 -4.113 -3.915 -3.790
0.00010 2.82e+07 8.9889869690    8.985  4.251  4.1738  2.788    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.856 -4.590 -4.786 -4.441 -4.151 -3.956 -3.832
0.00010 2.82e+07 8.9891061783    8.985  4.252  4.1681  2.764    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.859 -4.612 -4.820 -4.478 -4.190 -3.997 -3.874
0.00010 2.82e+07 8.9892263412    8.985  4.253  4.1623  2.740    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.863 -4.634 -4.855 -4.516 -4.229 -4.039 -3.918
0.00010 2.82e+07 8.9893789291    8.986  4.255  4.1548  2.708    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.867 -4.663 -4.899 -4.564 -4.280 -4.093 -3.974
0.00010 2.82e+07 8.9895029068    8.986  4.256  4.1486  2.682    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.871 -4.687 -4.936 -4.605 -4.323 -4.138 -4.020
0.00010 2.82e+07 8.9896306992    8.986  4.258  4.1422  2.654    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.875 -4.712 -4.975 -4.647 -4.367 -4.186 -4.069
0.00010 2.82e+07 8.9897594452    8.986  4.260  4.1357  2.626    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.880 -4.737 -5.015 -4.690 -4.413 -4.234 -4.119
0.00010 2.82e+07 8.9898939133    8.986  4.262  4.1289  2.597    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.886 -4.764 -5.056 -4.735 -4.460 -4.285 -4.172
0.00010 2.82e+07 8.9900321960    8.986  4.265  4.1219  2.566    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.892 -4.791 -5.099 -4.782 -4.510 -4.337 -4.226
0.00010 2.82e+07 8.9901733398    8.986  4.267  4.1148  2.535    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.899 -4.819 -5.143 -4.830 -4.560 -4.391 -4.281
0.00010 2.82e+07 8.9903583527    8.987  4.271  4.1057  2.495    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.908 -4.854 -5.199 -4.892 -4.625 -4.460 -4.353
0.00010 2.82e+07 8.9905147552    8.987  4.274  4.0982  2.462    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.916 -4.880 -5.247 -4.942 -4.678 -4.517 -4.412
0.00010 2.82e+07 8.9906787872    8.987  4.278  4.0905  2.428    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.924 -4.906 -5.296 -4.994 -4.733 -4.575 -4.473
0.00010 2.82e+07 8.9908533096    8.987  4.281  4.0826  2.393    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.933 -4.934 -5.344 -5.047 -4.788 -4.635 -4.535
0.00010 2.82e+07 8.9910421371    8.987  4.285  4.0747  2.357    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.942 -4.965 -5.392 -5.101 -4.846 -4.696 -4.597
0.00010 2.82e+07 8.9912481308    8.988  4.289  4.0663  2.320    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.952 -4.997 -5.440 -5.156 -4.905 -4.760 -4.663
0.00010 2.82e+07 8.9913034439    8.988  4.290  4.0641  2.310    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.954 -5.006 -5.453 -5.171 -4.920 -4.776 -4.680
0.00010 2.82e+07 8.9913806915    8.988  4.291  4.0613  2.298    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -5.958 -5.017 -5.469 -5.190 -4.940 -4.798 -4.702
0.00010 2.82e+07 8.9917182922    8.988  4.296  4.0500  2.247    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.971 -5.055 -5.537 -5.264 -5.020 -4.883 -4.791
0.00010 2.82e+07 8.9920072556    8.988  4.301  4.0411  2.207    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.982 -5.084 -5.591 -5.324 -5.082 -4.951 -4.862
0.00010 2.82e+07 8.9921150208    8.988  4.302  4.0384  2.195    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.986 -5.092 -5.607 -5.341 -5.101 -4.972 -4.883
0.00010 2.82e+07 8.9924745560    8.989  4.307  4.0299  2.156    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -5.997 -5.119 -5.658 -5.398 -5.161 -5.037 -4.951
0.00010 2.82e+07 8.9926204681    8.989  4.308  4.0278  2.147    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.001 -5.126 -5.671 -5.412 -5.176 -5.053 -4.968
0.00010 2.82e+07 8.9936628342    8.990  4.316  4.0171  2.096    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.021 -5.162 -5.741 -5.488 -5.256 -5.140 -5.058
0.00010 2.82e+07 8.9944458008    8.991  4.321  4.0121  2.071    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.033 -5.181 -5.776 -5.526 -5.296 -5.184 -5.103
0.00010 2.82e+07 8.9956932068    8.992  4.325  4.0145  2.077    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.042 -5.188 -5.774 -5.522 -5.292 -5.178 -5.096
0.00010 2.82e+07 8.9964542389    8.993  4.326  4.0182  2.091    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.044 -5.186 -5.759 -5.506 -5.274 -5.157 -5.075
0.00010 2.82e+07 8.9972724915    8.994  4.327  4.0222  2.106    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.047 -5.182 -5.743 -5.488 -5.254 -5.135 -5.051
0.00010 2.82e+07 8.9979143143    8.994  4.327  4.0260  2.120    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.048 -5.178 -5.727 -5.469 -5.234 -5.113 -5.028
0.00010 2.82e+07 8.9986457825    8.995  4.328  4.0302  2.137    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.050 -5.173 -5.708 -5.448 -5.212 -5.087 -5.001
0.00010 2.82e+07 8.9992198944    8.995  4.328  4.0336  2.150    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.051 -5.168 -5.693 -5.432 -5.194 -5.067 -4.980
0.00010 2.82e+07 8.9998054504    8.996  4.329  4.0369  2.163    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.051 -5.163 -5.678 -5.414 -5.175 -5.047 -4.958
0.00010 2.82e+07 9.0000000000    8.997  4.329  4.0381  2.168    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.052 -5.161 -5.673 -5.409 -5.169 -5.040 -4.951
0.00010 2.82e+07 9.0003948212    8.997  4.329  4.0402  2.176    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.052 -5.157 -5.663 -5.397 -5.157 -5.027 -4.937
0.00010 2.82e+07 9.0014371872    8.998  4.329  4.0459  2.199    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.053 -5.148 -5.637 -5.368 -5.125 -4.991 -4.900
0.00010 2.82e+07 9.0025548935    8.999  4.329  4.0515  2.221    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.054 -5.137 -5.610 -5.339 -5.094 -4.957 -4.863
0.00010 2.82e+07 9.0039405823    9.001  4.330  4.0584  2.248    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.054 -5.124 -5.578 -5.302 -5.055 -4.914 -4.818
0.00010 2.82e+07 9.0051078796    9.002  4.330  4.0635  2.268    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.055 -5.111 -5.555 -5.275 -5.025 -4.882 -4.785
0.00010 2.82e+07 9.0066175461    9.003  4.330  4.0701  2.294    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.056 -5.094 -5.526 -5.240 -4.987 -4.840 -4.742
0.00010 2.82e+07 9.0082702637    9.005  4.331  4.0764  2.319    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.057 -5.077 -5.497 -5.206 -4.950 -4.800 -4.701
0.00010 2.82e+07 9.0100736618    9.007  4.331  4.0831  2.346    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.058 -5.059 -5.467 -5.170 -4.911 -4.757 -4.657
0.00010 2.82e+07 9.0120344162    9.009  4.332  4.0898  2.372    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.060 -5.043 -5.435 -5.134 -4.873 -4.715 -4.613
0.00010 2.82e+07 9.0141677856    9.011  4.332  4.0970  2.400    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.061 -5.028 -5.398 -5.094 -4.831 -4.670 -4.565
0.00010 2.82e+07 9.0171079636    9.014  4.333  4.1059  2.436    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.063 -5.008 -5.353 -5.045 -4.779 -4.613 -4.506
0.00010 2.82e+07 9.0197019577    9.017  4.334  4.1133  2.465    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.065 -4.992 -5.316 -5.004 -4.735 -4.567 -4.457
0.00010 2.82e+07 9.0225162506    9.019  4.335  4.1210  2.495    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.066 -4.973 -5.277 -4.962 -4.690 -4.519 -4.407
0.00010 2.82e+07 9.0255708694    9.022  4.335  4.1286  2.525    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -6.068 -4.953 -5.239 -4.919 -4.645 -4.471 -4.356
0.00010 2.82e+07 9.0289001465    9.026  4.336  4.1367  2.556    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.070 -4.931 -5.198 -4.875 -4.598 -4.419 -4.303
0.00010 2.82e+07 9.0335235596    9.030  4.337  4.1469  2.596    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.073 -4.902 -5.147 -4.818 -4.537 -4.354 -4.235
0.00010 2.82e+07 9.0376806259    9.035  4.338  4.1552  2.628    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.076 -4.878 -5.105 -4.772 -4.489 -4.302 -4.181
0.00010 2.82e+07 9.0422992706    9.039  4.339  4.1635  2.661    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.079 -4.854 -5.063 -4.725 -4.439 -4.249 -4.126
0.00010 2.82e+07 9.0474596024    9.044  4.341  4.1724  2.695    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.082 -4.829 -5.019 -4.676 -4.387 -4.193 -4.068
0.00010 2.82e+07 9.0532207489    9.050  4.342  4.1811  2.729    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.085 -4.803 -4.975 -4.628 -4.336 -4.139 -4.012
0.00010 2.82e+07 9.0595836639    9.057  4.344  4.1898  2.763    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.089 -4.777 -4.932 -4.580 -4.286 -4.085 -3.956
0.00010 2.82e+07 9.0659036636    9.063  4.345  4.1980  2.794    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.093 -4.753 -4.892 -4.535 -4.238 -4.034 -3.903
0.00010 2.82e+07 9.0743160248    9.071  4.347  4.2075  2.830    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.098 -4.725 -4.845 -4.484 -4.183 -3.976 -3.843
0.00010 2.82e+07 9.0821027756    9.079  4.349  4.2156  2.861    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.102 -4.701 -4.806 -4.440 -4.137 -3.926 -3.792
0.00010 2.82e+07 9.0910425186    9.088  4.351  4.2240  2.893    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.108 -4.677 -4.765 -4.395 -4.089 -3.875 -3.739
0.00010 2.82e+07 9.1013145447    9.098  4.354  4.2328  2.927    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.114 -4.651 -4.723 -4.349 -4.040 -3.823 -3.685
0.00010 2.82e+07 9.1124477386    9.109  4.356  4.2412  2.958    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.120 -4.628 -4.684 -4.305 -3.994 -3.773 -3.634
0.00010 2.82e+07 9.1255722046    9.123  4.359  4.2499  2.991    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.128 -4.603 -4.643 -4.261 -3.947 -3.724 -3.581
0.00010 2.82e+07 9.1406517029    9.138  4.363  4.2586  3.023    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.137 -4.581 -4.605 -4.218 -3.901 -3.675 -3.531
0.00010 2.82e+07 9.1581325531    9.155  4.367  4.2672  3.053    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.147 -4.560 -4.568 -4.177 -3.858 -3.629 -3.483
0.00010 2.82e+07 9.1797494888    9.177  4.372  4.2757  3.083    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.160 -4.542 -4.533 -4.139 -3.818 -3.586 -3.438
0.00010 2.82e+07 9.2248411179    9.222  4.383  4.2866  3.118    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.188 -4.530 -4.501 -4.102 -3.778 -3.543 -3.392
0.00010 2.82e+07 9.2543497086    9.252  4.391  4.2908  3.129    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.207 -4.534 -4.497 -4.096 -3.770 -3.534 -3.383
0.00010 2.82e+07 9.3070592880    9.305  4.407  4.2819  3.079    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.247 -4.609 -4.587 -4.190 -3.867 -3.633 -3.484
0.00010 2.82e+07 9.3271236420    9.325  4.414  4.2744  3.043    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.264 -4.654 -4.646 -4.252 -3.931 -3.700 -3.552
0.00010 2.82e+07 9.3461799622    9.344  4.421  4.2622  2.988    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.283 -4.719 -4.732 -4.344 -4.027 -3.800 -3.654
0.00010 2.82e+07 9.3581562042    9.356  4.426  4.2531  2.947    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.295 -4.766 -4.794 -4.411 -4.097 -3.873 -3.729
0.00010 2.82e+07 9.3650054932    9.363  4.429  4.2450  2.912    0  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -6.303 -4.803 -4.845 -4.466 -4.155 -3.933 -3.791
