# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Mon Aug 11 20:19:40 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
#  but see Girardi et al. (2004, A&A 422, 205) for SDSS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: SDSS <i>ugriz</i>
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00040		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3036	3.5907	5.2265	10.529	14.715	12.241	10.919	10.410	10.116	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0080	3.6158	5.1562	9.790	13.332	11.194	10.068	9.636	9.389	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.7958	3.6285	5.0917	9.259	12.570	10.534	9.492	9.095	8.869	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.6574	3.6372	5.0673	8.913	12.072	10.104	9.115	8.741	8.531	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.5359	3.6446	5.0424	8.610	11.639	9.728	8.785	8.430	8.233	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4187	3.6513	5.0100	8.317	11.228	9.372	8.470	8.132	7.946	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.2816	3.6596	4.9572	7.974	10.733	8.958	8.104	7.786	7.614	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.1516	3.6693	4.9117	7.649	10.229	8.550	7.751	7.457	7.301	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0015	3.6842	4.8626	7.274	9.590	8.063	7.341	7.080	6.946	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.8465	3.7035	4.8227	6.886	8.881	7.551	6.919	6.695	6.588	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.5461	3.7444	4.7528	6.135	7.596	6.613	6.149	5.994	5.936	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.2712	3.7810	4.6823	5.448	6.619	5.812	5.482	5.383	5.366	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.0266	3.8118	4.6121	4.836	5.898	5.127	4.893	4.840	4.859	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	0.1892	3.8414	4.5606	4.297	5.324	4.519	4.371	4.366	4.418	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.3798	3.8734	4.5394	3.821	4.851	3.969	3.914	3.961	4.051	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.5532	3.9114	4.5556	3.387	4.445	3.466	3.521	3.634	3.765	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.7079	3.9466	4.5763	3.000	4.091	3.068	3.221	3.389	3.548	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.8470	3.9776	4.5933	2.652	3.766	2.779	2.994	3.196	3.373	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.9719	4.0060	4.6122	2.340	3.471	2.564	2.817	3.041	3.231	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	1.0899	4.0316	4.6246	2.045	3.199	2.380	2.659	2.897	3.096	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.7000000477	1.7000	1.1958	4.0557	4.6414	1.780	2.964	2.231	2.529	2.778	2.985	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7500000000	1.7500	1.2469	4.0667	4.6468	1.653	2.853	2.159	2.464	2.718	2.929	0.4787	0.0000	0.0	1	-14.788	3.2526168823
