# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Mon Aug 11 20:31:20 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
#  but see Girardi et al. (2004, A&A 422, 205) for SDSS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: SDSS <i>ugriz</i>
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00400		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.4013	3.5580	5.1934	10.773	16.043	12.994	11.483	10.768	10.357	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.1004	3.5863	5.1306	10.021	14.368	11.837	10.479	9.922	9.593	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9073	3.5989	5.0848	9.538	13.534	11.183	9.905	9.408	9.117	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7545	3.6090	5.0516	9.156	12.997	10.701	9.479	9.016	8.748	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6289	3.6169	5.0245	8.842	12.573	10.313	9.133	8.696	8.446	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4843	3.6222	4.9592	8.481	12.139	9.901	8.752	8.333	8.095	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3721	3.6291	4.9257	8.200	11.753	9.552	8.445	8.050	7.826	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2430	3.6377	4.8768	7.877	11.287	9.140	8.090	7.723	7.515	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.1017	3.6487	4.8208	7.524	10.747	8.672	7.695	7.362	7.177	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9590	3.6618	4.7684	7.168	10.152	8.186	7.292	6.994	6.832	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6617	3.7010	4.6948	6.424	8.717	7.113	6.435	6.221	6.120	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3897	3.7424	4.6464	5.744	7.436	6.212	5.708	5.561	5.513	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1513	3.7747	4.5884	5.148	6.492	5.491	5.111	5.014	5.002	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	0.0716	3.8012	4.5174	4.591	5.767	4.856	4.571	4.512	4.531	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.2721	3.8255	4.4554	4.090	5.186	4.292	4.088	4.067	4.111	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.4487	3.8499	4.4141	3.648	4.712	3.792	3.665	3.683	3.756	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.6079	3.8807	4.4130	3.250	4.306	3.329	3.296	3.368	3.473	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.7510	3.9132	4.4319	2.892	3.954	2.922	2.989	3.116	3.253	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.8790	3.9422	4.4498	2.573	3.644	2.597	2.748	2.918	3.076	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	0.9999	3.9698	4.4673	2.270	3.350	2.342	2.552	2.753	2.927	0.4787	0.0000	0.0	1	-14.703	3.2395837307
