# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Tue Jul 11 20:01:30 CEST 2017
# isochrones PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic reference: Marigo et al. (2017), ApJ, 835, 77
# Photometric system: Gaia's G, G_BP and G_RP (Vegamags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# Kind of output: isochrone tables
# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00240 3.98e+06 0.0900000036    0.090 -1.546  3.4783  3.803    0  0.000  0.463     0.00     0.00 -1  1.51e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.635 9.682 11.281 8.427
0.00240 3.98e+06 0.0913598239    0.091 -1.540  3.4789  3.807    0  0.000  0.463     0.00     0.00 -1  1.51e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.621 9.662 11.253 8.409
0.00240 3.98e+06 0.1069319025    0.107 -1.474  3.4868  3.840    0  0.000  0.463     0.00     0.00 -1  1.57e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 8.456 9.431 10.935 8.205
0.00240 3.98e+06 0.1155816466    0.115 -1.445  3.4900  3.857    0  0.000  0.463     0.00     0.00 -1  1.58e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.382 9.332 10.807 8.117
0.00240 3.98e+06 0.1227668449    0.123 -1.417  3.4930  3.868    0  0.000  0.463     0.00     0.00 -1  1.62e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.313 9.239 10.684 8.034
0.00240 3.98e+06 0.1310220212    0.131 -1.384  3.4964  3.876    0  0.000  0.463     0.00     0.00 -1  1.67e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 8.231 9.131 10.542 7.938
0.00240 3.98e+06 0.1424378008    0.142 -1.345  3.5006  3.891    0  0.000  0.463     0.00     0.00 -1  1.73e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.133 9.002 10.372 7.824
0.00240 3.98e+06 0.1520026773    0.152 -1.311  3.5043  3.899    0  0.000  0.463     0.00     0.00 -1  1.79e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 8.047 8.888 10.227 7.723
0.00240 3.98e+06 0.1560850292    0.156 -1.302  3.5052  3.906    0  0.000  0.463     0.00     0.00 -1  1.79e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 8.025 8.859 10.192 7.697
0.00240 3.98e+06 0.1695912033    0.169 -1.246  3.5111  3.909    0  0.000  0.463     0.00     0.00 -1  1.95e-14      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 7.886 8.679 9.960 7.538
