# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Mon May 24 11:44:53 CEST 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Stroemgren-Crawford
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.02800		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    V       u       v       b       y       Hb_w    Hb_n	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.5210	3.5119	5.1289	11.073	13.093	17.795	15.519	14.191	13.011	13.728	10.661	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2548	3.5320	5.0678	10.407	12.148	16.639	14.444	13.177	12.078	12.747	9.649	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0723	3.5424	5.0239	9.951	11.562	15.970	13.807	12.560	11.499	12.143	9.031	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.9207	3.5526	4.9922	9.572	11.067	15.380	13.255	12.031	11.008	11.631	8.509	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7844	3.5622	4.9614	9.231	10.654	14.811	12.746	11.582	10.590	11.210	8.087	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.6497	3.5708	4.9189	8.894	10.271	14.283	12.266	11.169	10.203	10.821	7.701	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.5244	3.5800	4.8818	8.581	9.879	13.790	11.819	10.744	9.807	10.417	7.292	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.4042	3.5903	4.8486	8.281	9.442	13.303	11.384	10.268	9.370	9.962	6.818	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2801	3.6014	4.8099	7.970	8.979	12.800	10.933	9.761	8.906	9.476	6.310	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.1616	3.6150	4.7838	7.674	8.548	12.330	10.512	9.285	8.477	9.007	5.829	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.9078	3.6416	4.7031	7.039	7.673	11.279	9.583	8.321	7.604	8.053	4.871	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.6547	3.6714	4.6275	6.407	6.813	10.070	8.562	7.382	6.755	7.118	3.958	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.4133	3.7061	4.5760	5.803	6.017	8.806	7.531	6.523	5.979	6.267	3.134	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	-0.1868	3.7373	4.5200	5.237	5.339	7.737	6.629	5.790	5.313	5.552	2.435	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.0097	3.7611	4.4600	4.746	4.790	6.929	5.909	5.194	4.769	4.976	1.870	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.2024	3.7827	4.3916	4.264	4.271	6.223	5.248	4.630	4.251	4.434	1.340	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.3813	3.8047	4.3353	3.817	3.797	5.610	4.645	4.111	3.778	3.940	0.863	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.5318	3.8231	4.2907	3.441	3.405	5.139	4.157	3.682	3.387	3.532	0.475	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.6640	3.8418	4.2633	3.110	3.062	4.752	3.730	3.302	3.045	3.178	0.145	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	0.7891	3.8626	4.2494	2.797	2.741	4.401	3.323	2.938	2.723	2.845	-0.157	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.7000000477	1.7000	0.9072	3.8854	4.2487	2.502	2.444	4.085	2.940	2.596	2.426	2.536	-0.430	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7999999523	1.8000	1.0189	3.9064	4.2462	2.223	2.174	3.797	2.590	2.282	2.157	2.255	-0.678	0.4787	0.0000	0.0	1	-14.814	3.2563917637
