# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Mon Jun 16 20:26:41 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00400		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.4013	3.5580	5.1934	10.773	15.113	13.624	12.058	11.057	10.116	9.086	8.506	8.284	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.1004	3.5863	5.1306	10.021	13.498	12.386	11.013	10.104	9.324	8.391	7.808	7.625	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9073	3.5989	5.0848	9.538	12.686	11.705	10.411	9.549	8.833	7.943	7.348	7.183	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7545	3.6090	5.0516	9.156	12.154	11.214	9.962	9.134	8.453	7.590	6.983	6.830	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6289	3.6169	5.0245	8.842	11.734	10.819	9.599	8.796	8.143	7.298	6.683	6.539	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4843	3.6222	4.9592	8.481	11.302	10.403	9.205	8.421	7.786	6.953	6.326	6.190	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3721	3.6291	4.9257	8.200	10.919	10.048	8.881	8.123	7.509	6.691	6.059	5.932	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2430	3.6377	4.8768	7.877	10.459	9.627	8.502	7.777	7.190	6.392	5.759	5.644	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.1017	3.6487	4.8208	7.524	9.925	9.148	8.075	7.393	6.840	6.068	5.438	5.336	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9590	3.6618	4.7684	7.168	9.338	8.650	7.635	7.002	6.482	5.749	5.145	5.055	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6617	3.7010	4.6948	6.424	7.922	7.537	6.676	6.172	5.735	5.131	4.634	4.568	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3897	3.7424	4.6464	5.744	6.648	6.569	5.876	5.466	5.097	4.617	4.224	4.179	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1513	3.7747	4.5884	5.148	5.697	5.790	5.232	4.884	4.564	4.170	3.845	3.813	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	0.0716	3.8012	4.5174	4.591	4.959	5.114	4.657	4.355	4.075	3.744	3.471	3.450	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.2721	3.8255	4.4554	4.090	4.362	4.520	4.140	3.883	3.642	3.366	3.141	3.126	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.4487	3.8499	4.4141	3.648	3.869	3.997	3.683	3.471	3.271	3.051	2.875	2.864	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.6079	3.8807	4.4130	3.250	3.440	3.513	3.270	3.116	2.973	2.820	2.703	2.695	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.7510	3.9132	4.4319	2.892	3.068	3.084	2.915	2.823	2.738	2.650	2.586	2.580	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.8790	3.9422	4.4498	2.573	2.747	2.739	2.637	2.594	2.553	2.512	2.485	2.481	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	0.9999	3.9698	4.4673	2.270	2.450	2.466	2.418	2.406	2.397	2.395	2.390	2.390	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.7000000477	1.7000	1.1103	3.9935	4.4779	1.994	2.185	2.249	2.237	2.244	2.254	2.281	2.290	2.295	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7999999523	1.8000	1.2106	4.0135	4.4826	1.744	1.947	2.066	2.080	2.097	2.120	2.170	2.187	2.197	0.4787	0.0000	0.0	1	-14.814	3.2563917637
	6.60	1.8999999762	1.9000	1.3007	4.0323	4.4913	1.518	1.739	1.914	1.949	1.974	2.006	2.076	2.100	2.114	0.4787	0.0000	0.0	1	-14.864	3.2632381916
	6.60	2.0000000000	2.0000	1.3895	4.0498	4.4948	1.296	1.538	1.766	1.819	1.849	1.889	1.977	2.006	2.025	0.4787	0.0000	0.0	1	-14.912	3.2692775726
	6.60	2.2000000477	2.2000	1.5426	4.0792	4.5004	0.913	1.207	1.522	1.596	1.634	1.686	1.801	1.837	1.864	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	6.60	2.5000000000	2.5000	1.7460	4.1159	4.4997	0.405	0.784	1.199	1.295	1.342	1.406	1.553	1.598	1.632	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	6.60	2.8301849365	2.8302	1.9375	4.1482	4.4912	-0.074	0.393	0.889	1.002	1.057	1.132	1.305	1.356	1.397	0.4787	0.0000	0.0	1	-15.236	3.3000044823
	6.60	3.0000000000	3.0000	2.0278	4.1635	4.4873	-0.299	0.215	0.745	0.867	0.925	1.004	1.188	1.244	1.287	0.4787	0.0000	0.0	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.2597	4.2015	4.4745	-0.879	-0.239	0.372	0.514	0.581	0.672	0.882	0.946	0.996	0.4787	0.0000	0.0	1	-13.449	3.3120026588
	6.60	4.0000000000	4.0000	2.4573	4.2334	4.4622	-1.373	-0.619	0.053	0.211	0.285	0.386	0.618	0.688	0.743	0.4787	0.0000	0.1	1	-13.391	3.3176128864
	6.60	4.5000000000	4.5000	2.6287	4.2604	4.4500	-1.802	-0.948	-0.226	-0.055	0.025	0.135	0.383	0.459	0.519	0.4787	0.0000	0.1	1	-13.339	3.3215744495
	6.60	5.0000000000	5.0000	2.7768	4.2844	4.4437	-2.172	-1.229	-0.465	-0.282	-0.196	-0.080	0.184	0.264	0.329	0.4787	0.0000	0.1	1	-13.294	3.3244650364
	6.60	6.0000000000	6.0000	3.0413	4.3244	4.4183	-2.833	-1.742	-0.910	-0.708	-0.613	-0.485	-0.196	-0.108	-0.037	0.4787	0.0000	0.1	1	-13.215	3.3282895088
	6.60	7.0000000000	7.0000	3.2630	4.3574	4.3957	-3.387	-2.175	-1.289	-1.072	-0.970	-0.832	-0.524	-0.429	-0.351	0.4787	0.0000	0.1	1	-13.148	3.3306136131
	6.60	9.0000000000	9.0000	3.6238	4.4073	4.3438	-4.289	-2.900	-1.937	-1.698	-1.585	-1.433	-1.096	-0.990	-0.902	0.4787	0.0000	0.1	1	-13.038	3.3331298828
	6.60	10.2305889130	10.2306	3.8040	4.4313	4.3152	-4.740	-3.269	-2.271	-2.022	-1.903	-1.745	-1.394	-1.283	-1.189	0.4787	0.0000	0.1	1	-12.983	3.3339784145
	6.60	12.0000000000	12.0000	4.0343	4.4628	4.2803	-5.316	-3.747	-2.705	-2.441	-2.315	-2.148	-1.779	-1.660	-1.561	0.4787	0.0000	0.1	1	-12.913	3.3347461224
	6.60	15.0000000000	14.9706	4.3483	4.5035	4.2249	-6.101	-4.416	-3.321	-3.040	-2.907	-2.732	-2.343	-2.217	-2.112	0.4787	0.0000	0.1	1	-12.817	3.3354415894
	6.60	18.2050800323	18.1565	4.6082	4.5343	4.1722	-6.751	-4.953	-3.826	-3.536	-3.402	-3.226	-2.829	-2.702	-2.595	0.4787	0.0000	0.1	1	-12.734	3.3358068466
	6.60	20.0000000000	19.9381	4.7393	4.5477	4.1352	-7.078	-5.221	-4.082	-3.790	-3.656	-3.481	-3.083	-2.956	-2.848	0.4787	0.0000	0.1	1	-12.693	3.3359301090
	6.60	25.1312999725	24.9385	5.0201	4.5712	4.0458	-7.780	-5.789	-4.635	-4.340	-4.208	-4.034	-3.638	-3.513	-3.405	0.4787	0.0000	0.2	1	-12.596	3.3361303806
	6.60	30.0000000000	29.6066	5.2430	4.5810	3.9364	-8.338	-6.286	-5.128	-4.831	-4.699	-4.524	-4.128	-4.002	-3.893	0.4787	0.0000	0.2	1	-12.521	3.3362209797
