# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Fri Jun 20 01:52:00 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00260		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3834	3.5641	5.2000	10.729	14.909	13.472	11.928	10.942	10.063	9.058	8.477	8.265	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0880	3.5905	5.1351	9.990	13.340	12.279	10.926	10.035	9.291	8.377	7.794	7.613	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.8960	3.6027	5.0888	9.510	12.554	11.617	10.341	9.497	8.804	7.930	7.339	7.172	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7445	3.6124	5.0550	9.131	12.037	11.137	9.903	9.092	8.429	7.579	6.978	6.823	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6195	3.6201	5.0280	8.819	11.613	10.744	9.544	8.758	8.119	7.288	6.680	6.533	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4740	3.6261	4.9644	8.455	11.162	10.316	9.143	8.380	7.759	6.942	6.325	6.186	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3574	3.6336	4.9289	8.163	10.751	9.941	8.804	8.070	7.471	6.670	6.052	5.924	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2259	3.6428	4.8800	7.835	10.273	9.508	8.416	7.718	7.146	6.366	5.748	5.633	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0815	3.6551	4.8264	7.474	9.702	9.010	7.976	7.326	6.787	6.040	5.432	5.331	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9342	3.6702	4.7772	7.105	9.068	8.483	7.514	6.919	6.418	5.715	5.139	5.050	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6333	3.7111	4.7069	6.353	7.640	7.382	6.573	6.098	5.675	5.105	4.637	4.573	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3602	3.7520	4.6555	5.671	6.407	6.432	5.793	5.404	5.047	4.593	4.222	4.178	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1196	3.7838	4.5930	5.069	5.521	5.671	5.161	4.829	4.520	4.144	3.834	3.805	0.4787	0.0000	0.0	1	-11.750	3.1102609634
