# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Thu Sep 21 03:36:17 CEST 2017
# isochrones PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic reference: Marigo et al. (2017), ApJ, 835, 77
# Photometric system: Pan-STARRS1
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# Kind of output: isochrone tables
# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.00010 7.94e+06 20.0000000000   19.993  4.972  4.5715  4.005    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -7.660 -4.464 -3.996 -3.624 -3.331 -3.141 -4.076
0.00010 7.94e+06 20.4740180969   20.466  5.010  4.5670  3.959    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -7.754 -4.590 -4.122 -3.750 -3.457 -3.267 -4.202
0.00010 7.94e+06 21.0243892670   21.016  5.053  4.5599  3.899    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -7.864 -4.746 -4.278 -3.905 -3.613 -3.423 -4.358
0.00010 7.94e+06 21.4606075287   21.452  5.088  4.5530  3.846    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -7.950 -4.877 -4.409 -4.035 -3.743 -3.552 -4.488
0.00010 7.94e+06 21.9240818024   21.915  5.125  4.5439  3.782    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.042 -5.024 -4.555 -4.180 -3.889 -3.698 -4.634
0.00010 7.94e+06 22.2740097046   22.264  5.153  4.5358  3.728    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.112 -5.141 -4.673 -4.296 -4.006 -3.814 -4.752
0.00010 7.94e+06 22.6071300507   22.597  5.180  4.5286  3.678    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.181 -5.247 -4.779 -4.400 -4.112 -3.920 -4.857
0.00010 7.94e+06 22.8916835785   22.881  5.204  4.5238  3.641    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.239 -5.330 -4.863 -4.484 -4.196 -4.004 -4.941
0.00010 7.94e+06 23.0598144531   23.049  5.223  4.5362  3.674    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.289 -5.315 -4.847 -4.470 -4.180 -3.988 -4.926
0.00010 7.94e+06 23.1094608307   23.098  5.232  4.5438  3.697    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.310 -5.293 -4.824 -4.449 -4.158 -3.967 -4.903
0.00010 7.94e+06 23.1295928955   23.118  5.242  4.5544  3.729    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.336 -5.254 -4.786 -4.412 -4.120 -3.930 -4.865
0.00010 7.94e+06 23.1356143951   23.124  5.250  4.5619  3.751    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.356 -5.226 -4.758 -4.385 -4.092 -3.903 -4.837
0.00010 7.94e+06 23.1412162781   23.130  5.261  4.5712  3.778    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.382 -5.189 -4.721 -4.349 -4.056 -3.866 -4.801
0.00010 7.94e+06 23.1451759338   23.134  5.258  4.5655  3.758    1  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.375 -5.221 -4.754 -4.381 -4.088 -3.899 -4.833
0.00010 7.94e+06 23.1480655670   23.136  5.257  4.5608  3.741    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.371 -5.248 -4.780 -4.407 -4.115 -3.925 -4.860
0.00010 7.94e+06 23.1503257751   23.139  5.257  4.5546  3.716    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.373 -5.289 -4.822 -4.448 -4.156 -3.965 -4.901
0.00010 7.94e+06 23.1522293091   23.140  5.259  4.5479  3.687    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.378 -5.337 -4.868 -4.494 -4.202 -4.011 -4.947
0.00010 7.94e+06 23.1539230347   23.142  5.261  4.5408  3.656    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.384 -5.384 -4.915 -4.539 -4.249 -4.057 -4.994
0.00010 7.94e+06 23.1557102203   23.144  5.264  4.5326  3.621    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.390 -5.435 -4.967 -4.589 -4.301 -4.109 -5.046
0.00010 7.94e+06 23.1573410034   23.146  5.267  4.5248  3.587    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.397 -5.482 -5.015 -4.636 -4.348 -4.156 -5.093
0.00010 7.94e+06 23.1579704285   23.146  5.268  4.5218  3.574    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.400 -5.501 -5.033 -4.654 -4.367 -4.175 -5.111
0.00010 7.94e+06 23.1592388153   23.147  5.272  4.5154  3.544    2  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.410 -5.540 -5.073 -4.694 -4.408 -4.216 -5.151
0.00010 7.94e+06 23.1606121063   23.149  5.276  4.5084  3.512    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.421 -5.583 -5.117 -4.737 -4.452 -4.261 -5.194
0.00010 7.94e+06 23.1611804962   23.149  5.278  4.5054  3.498    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.425 -5.608 -5.144 -4.766 -4.482 -4.291 -5.220
0.00010 7.94e+06 23.1618137360   23.150  5.280  4.5021  3.483    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.430 -5.636 -5.176 -4.799 -4.517 -4.326 -5.251
0.00010 7.94e+06 23.1633129120   23.152  5.284  4.4943  3.448    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.439 -5.702 -5.249 -4.877 -4.597 -4.407 -5.322
0.00010 7.94e+06 23.1641979218   23.152  5.286  4.4899  3.428    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.445 -5.730 -5.278 -4.907 -4.628 -4.438 -5.351
0.00010 7.94e+06 23.1653270721   23.154  5.288  4.4845  3.404    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.451 -5.763 -5.312 -4.941 -4.663 -4.474 -5.384
0.00010 7.94e+06 23.1691894531   23.157  5.296  4.4683  3.332    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.471 -5.851 -5.402 -5.032 -4.756 -4.569 -5.474
0.00010 7.94e+06 23.1723937988   23.161  5.303  4.4583  3.285    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.487 -5.905 -5.458 -5.088 -4.814 -4.630 -5.529
0.00010 7.94e+06 23.1791362762   23.167  5.313  4.4463  3.227    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.512 -5.977 -5.532 -5.164 -4.892 -4.711 -5.602
0.00010 7.94e+06 23.1879291534   23.176  5.321  4.4410  3.198    3  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.532 -6.017 -5.574 -5.206 -4.936 -4.756 -5.644
0.00010 7.94e+06 23.1974048615   23.186  5.324  4.4430  3.204    4  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.539 -6.017 -5.573 -5.205 -4.934 -4.754 -5.643
0.00010 7.94e+06 23.2021942139   23.190  5.324  4.4451  3.212    4  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.540 -6.010 -5.566 -5.197 -4.925 -4.745 -5.635
0.00010 7.94e+06 23.2236175537   23.212  5.325  4.4531  3.243    5  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.543 -5.980 -5.534 -5.164 -4.891 -4.709 -5.605
0.00010 7.94e+06 23.2541942596   23.242  5.326  4.4624  3.280    5  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.545 -5.948 -5.500 -5.130 -4.855 -4.670 -5.572
0.00010 7.94e+06 23.2973804474   23.286  5.328  4.4711  3.314    5  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.549 -5.918 -5.469 -5.098 -4.822 -4.635 -5.541
0.00010 7.94e+06 23.4126682281   23.401  5.333  4.4810  3.350    5  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.562 -5.892 -5.442 -5.071 -4.793 -4.604 -5.514
0.00010 7.94e+06 23.4592704773   23.448  5.335  4.4835  3.359    5  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.568 -5.885 -5.434 -5.064 -4.785 -4.596 -5.507
0.00010 7.94e+06 23.6389446259   23.626  5.345  4.4790  3.334    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.594 -5.932 -5.482 -5.112 -4.834 -4.646 -5.554
0.00010 7.94e+06 23.8785896301   23.865  5.359  4.4702  3.289    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.628 -6.001 -5.552 -5.181 -4.905 -4.718 -5.624
0.00010 7.94e+06 24.0000000000   23.984  5.366  4.4642  3.261    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.645 -6.042 -5.593 -5.223 -4.948 -4.762 -5.665
0.00010 7.94e+06 24.1572818756   24.141  5.375  4.4546  3.217    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.666 -6.098 -5.652 -5.282 -5.009 -4.826 -5.723
0.00010 7.94e+06 24.2884807587   24.271  5.382  4.4451  3.174    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.684 -6.153 -5.709 -5.341 -5.069 -4.889 -5.779
0.00010 7.94e+06 24.4003715515   24.382  5.388  4.4357  3.132    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.699 -6.210 -5.769 -5.403 -5.134 -4.955 -5.838
0.00010 7.94e+06 24.4950103760   24.475  5.393  4.4263  3.091    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.712 -6.278 -5.844 -5.481 -5.214 -5.036 -5.910
0.00010 7.94e+06 24.5737209320   24.553  5.397  4.4169  3.050    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.724 -6.351 -5.923 -5.565 -5.300 -5.123 -5.988
0.00010 7.94e+06 24.6354923248   24.615  5.401  4.4080  3.012    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.733 -6.416 -5.995 -5.640 -5.378 -5.200 -6.058
0.00010 7.94e+06 24.6874809265   24.666  5.404  4.3987  2.973    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.741 -6.461 -6.042 -5.689 -5.428 -5.255 -6.105
0.00010 7.94e+06 24.7280807495   24.706  5.407  4.3891  2.932    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 9.999e-04 -8.748 -6.509 -6.093 -5.742 -5.484 -5.312 -6.155
0.00010 7.94e+06 24.7556266785   24.733  5.409  4.3804  2.896    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.752 -6.554 -6.140 -5.791 -5.536 -5.366 -6.201
0.00010 7.94e+06 24.7765560150   24.754  5.410  4.3713  2.858    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.756 -6.601 -6.191 -5.844 -5.592 -5.425 -6.251
0.00010 7.94e+06 24.7901706696   24.768  5.412  4.3623  2.822    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.759 -6.649 -6.241 -5.898 -5.648 -5.482 -6.301
0.00010 7.94e+06 24.8010120392   24.779  5.412  4.3520  2.780    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.760 -6.702 -6.299 -5.958 -5.710 -5.548 -6.358
0.00010 7.94e+06 24.8078365326   24.786  5.412  4.3417  2.739    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.759 -6.754 -6.355 -6.017 -5.772 -5.612 -6.412
0.00010 7.94e+06 24.8118858337   24.789  5.411  4.3332  2.706    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.757 -6.797 -6.401 -6.065 -5.822 -5.665 -6.458
0.00010 7.94e+06 24.8132705688   24.791  5.410  4.3294  2.692    6  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.756 -6.816 -6.422 -6.086 -5.845 -5.688 -6.477
0.00010 7.94e+06 24.8144397736   24.792  5.409  4.3240  2.671    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.753 -6.842 -6.450 -6.116 -5.876 -5.720 -6.505
0.00010 7.94e+06 24.8163700104   24.794  5.407  4.3129  2.629    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.747 -6.896 -6.508 -6.177 -5.939 -5.786 -6.562
0.00010 7.94e+06 24.8177700043   24.795  5.405  4.3027  2.590    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.743 -6.947 -6.564 -6.236 -6.002 -5.851 -6.617
0.00010 7.94e+06 24.8191890717   24.797  5.404  4.2905  2.542    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.740 -7.011 -6.638 -6.316 -6.085 -5.935 -6.688
0.00010 7.94e+06 24.8206272125   24.798  5.403  4.2760  2.485    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.738 -7.089 -6.728 -6.412 -6.187 -6.037 -6.774
0.00010 7.94e+06 24.8215007782   24.799  5.403  4.2663  2.447    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.737 -7.142 -6.786 -6.473 -6.251 -6.102 -6.831
0.00010 7.94e+06 24.8223800659   24.800  5.403  4.2559  2.405    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.737 -7.198 -6.846 -6.536 -6.316 -6.171 -6.890
0.00010 7.94e+06 24.8232650757   24.801  5.403  4.2449  2.361    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.737 -7.259 -6.910 -6.603 -6.387 -6.244 -6.953
0.00010 7.94e+06 24.8238620758   24.801  5.403  4.2371  2.330    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.738 -7.302 -6.955 -6.650 -6.437 -6.296 -6.998
0.00010 7.94e+06 24.8244647980   24.802  5.404  4.2291  2.297    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.739 -7.347 -7.003 -6.700 -6.489 -6.351 -7.045
0.00010 7.94e+06 24.8250751495   24.802  5.404  4.2209  2.264    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.740 -7.393 -7.051 -6.751 -6.543 -6.407 -7.093
0.00010 7.94e+06 24.8256988525   24.803  5.405  4.2124  2.230    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.741 -7.440 -7.102 -6.803 -6.599 -6.465 -7.143
0.00010 7.94e+06 24.8263320923   24.804  5.405  4.2038  2.194    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.743 -7.489 -7.154 -6.858 -6.656 -6.525 -7.194
0.00010 7.94e+06 24.8269824982   24.804  5.406  4.1949  2.158    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.745 -7.539 -7.208 -6.914 -6.716 -6.587 -7.247
0.00010 7.94e+06 24.8276596069   24.805  5.407  4.1857  2.121    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.747 -7.591 -7.263 -6.972 -6.777 -6.651 -7.301
0.00010 7.94e+06 24.8283615112   24.805  5.408  4.1764  2.082    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.750 -7.642 -7.319 -7.032 -6.841 -6.716 -7.357
0.00010 7.94e+06 24.8290958405   24.806  5.409  4.1670  2.044    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.752 -7.691 -7.377 -7.094 -6.906 -6.782 -7.411
0.00010 7.94e+06 24.8294754028   24.807  5.409  4.1622  2.024    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.753 -7.714 -7.406 -7.127 -6.941 -6.816 -7.439
0.00010 7.94e+06 24.8298625946   24.807  5.410  4.1573  2.004    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.755 -7.738 -7.436 -7.160 -6.976 -6.851 -7.467
0.00010 7.94e+06 24.8302612305   24.808  5.410  4.1524  1.984    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.756 -7.762 -7.466 -7.193 -7.010 -6.885 -7.495
0.00010 7.94e+06 24.8306636810   24.808  5.411  4.1475  1.964    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.757 -7.787 -7.495 -7.225 -7.044 -6.920 -7.524
0.00010 7.94e+06 24.8310680389   24.808  5.411  4.1426  1.944    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.758 -7.813 -7.525 -7.256 -7.077 -6.954 -7.552
0.00010 7.94e+06 24.8314781189   24.809  5.412  4.1377  1.924    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.759 -7.844 -7.554 -7.285 -7.109 -6.989 -7.582
0.00010 7.94e+06 24.8318881989   24.809  5.412  4.1328  1.904    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.760 -7.875 -7.583 -7.314 -7.140 -7.023 -7.612
0.00010 7.94e+06 24.8322982788   24.810  5.412  4.1280  1.884    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.761 -7.905 -7.612 -7.343 -7.171 -7.057 -7.642
0.00010 7.94e+06 24.8327083588   24.810  5.413  4.1232  1.865    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.761 -7.935 -7.640 -7.371 -7.202 -7.091 -7.671
0.00010 7.94e+06 24.8331146240   24.811  5.413  4.1185  1.846    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.762 -7.965 -7.668 -7.399 -7.231 -7.124 -7.699
0.00010 7.94e+06 24.8335170746   24.811  5.413  4.1137  1.827    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.762 -7.993 -7.695 -7.427 -7.262 -7.157 -7.727
0.00010 7.94e+06 24.8339099884   24.811  5.413  4.1091  1.808    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.762 -8.018 -7.722 -7.455 -7.292 -7.189 -7.754
0.00010 7.94e+06 24.8343009949   24.812  5.413  4.1044  1.789    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.762 -8.044 -7.749 -7.483 -7.323 -7.221 -7.780
0.00010 7.94e+06 24.8346843719   24.812  5.413  4.0997  1.771    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.762 -8.068 -7.776 -7.511 -7.352 -7.252 -7.806
0.00010 7.94e+06 24.8350563049   24.812  5.413  4.0951  1.753    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.761 -8.092 -7.802 -7.538 -7.382 -7.284 -7.831
0.00010 7.94e+06 24.8354244232   24.812  5.412  4.0905  1.734    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.761 -8.116 -7.827 -7.565 -7.411 -7.314 -7.857
0.00010 7.94e+06 24.8357810974   24.813  5.412  4.0859  1.716    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.760 -8.137 -7.853 -7.593 -7.441 -7.345 -7.881
0.00010 7.94e+06 24.8361301422   24.813  5.412  4.0813  1.698    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.760 -8.156 -7.877 -7.621 -7.471 -7.374 -7.904
0.00010 7.94e+06 24.8364696503   24.814  5.412  4.0766  1.680    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.759 -8.175 -7.902 -7.649 -7.502 -7.404 -7.928
0.00010 7.94e+06 24.8367977142   24.814  5.411  4.0720  1.661    7  0.000  0.463     0.00     0.00 -1         0      0.00 7.000e-01 2.990e-01 1.100e-03 5.880e-04 3.170e-03 -1.000 1.000e-03 -8.758 -8.194 -7.926 -7.676 -7.531 -7.434 -7.951
